time,vin,vout
3.925279999999999742e-03,7.454757770000000061e-01,7.318216779999999755e-01
3.926279999999999874e-03,7.455319000000000251e-01,7.293974519999999462e-01
3.927280000000000007e-03,7.455881989999999515e-01,7.269684629999999537e-01
3.928280000000000140e-03,7.456446719999999528e-01,7.245347469999999790e-01
3.929280000000000272e-03,7.457013169999999747e-01,7.220965070000000541e-01
3.930280000000000405e-03,7.457581319999999625e-01,7.196539469999999605e-01
3.931279999999999671e-03,7.458151149999999729e-01,7.172072670000000372e-01
3.932279999999999803e-03,7.458722620000000081e-01,7.147566640000000415e-01
3.933279999999999936e-03,7.459295719999999852e-01,7.123023400000000338e-01
3.934280000000000069e-03,7.459870440000000436e-01,7.098444950000000198e-01
3.935280000000000201e-03,7.460446729999999915e-01,7.073833320000000313e-01
3.936280000000000334e-03,7.461024590000000511e-01,7.049190509999999632e-01
3.937279999999999600e-03,7.461603989999999742e-01,7.024518560000000411e-01
3.938279999999999732e-03,7.462184899999999566e-01,6.999819499999999639e-01
3.939279999999999865e-03,7.462767300000000548e-01,6.975095359999999856e-01
3.940279999999999998e-03,7.463351179999999641e-01,6.950348200000000531e-01
3.941280000000000130e-03,7.463936500000000196e-01,6.925580059999999483e-01
3.942280000000000263e-03,7.464523239999999449e-01,6.900792980000000076e-01
3.943280000000000396e-03,7.465111389999999902e-01,6.875989030000000390e-01
3.944279999999999661e-03,7.465700910000000468e-01,6.851170269999999896e-01
3.945279999999999794e-03,7.466291790000000317e-01,6.826338760000000283e-01
3.946279999999999927e-03,7.466884000000000299e-01,6.801496569999999631e-01
3.947280000000000059e-03,7.467477510000000152e-01,6.776645770000000457e-01
3.948280000000000192e-03,7.468072310000000158e-01,6.751788429999999730e-01
3.949280000000000325e-03,7.468668370000000056e-01,6.726926640000000512e-01
3.950279999999999590e-03,7.469265670000000412e-01,6.702062469999999772e-01
3.951279999999999723e-03,7.469864179999999854e-01,6.677198020000000289e-01
3.952279999999999856e-03,7.470463880000000056e-01,6.652335350000000425e-01
3.953279999999999988e-03,7.471064739999999649e-01,6.627476570000000455e-01
3.954280000000000121e-03,7.471666750000000023e-01,6.602623760000000397e-01
3.955280000000000254e-03,7.472269879999999809e-01,6.577779009999999982e-01
3.956280000000000387e-03,7.472874099999999853e-01,6.552944429999999487e-01
3.957279999999999652e-03,7.473479389999999611e-01,6.528122100000000039e-01
3.958279999999999785e-03,7.474085729999999650e-01,6.503314110000000259e-01
3.959279999999999917e-03,7.474693089999999707e-01,6.478522580000000142e-01
3.960280000000000050e-03,7.475301450000000347e-01,6.453749600000000530e-01
3.961280000000000183e-03,7.475910789999999917e-01,6.428997260000000047e-01
3.962280000000000316e-03,7.476521080000000374e-01,6.404267670000000079e-01
3.963279999999999581e-03,7.477132290000000348e-01,6.379562939999999793e-01
3.964279999999999714e-03,7.477744410000000119e-01,6.354885160000000033e-01
3.965279999999999846e-03,7.478357399999999711e-01,6.330236430000000247e-01
3.966279999999999979e-03,7.478971250000000515e-01,6.305618859999999604e-01
3.967280000000000112e-03,7.479585930000000049e-01,6.281034559999999489e-01
3.968280000000000245e-03,7.480201419999999990e-01,6.256485619999999637e-01
3.969280000000000377e-03,7.480817690000000075e-01,6.231974139999999496e-01
3.970279999999999643e-03,7.481434710000000043e-01,6.207502230000000454e-01
3.971279999999999775e-03,7.482052470000000177e-01,6.183071989999999740e-01
3.972279999999999908e-03,7.482670930000000498e-01,6.158685520000000135e-01
3.973280000000000041e-03,7.483290089999999894e-01,6.134344919999999979e-01
3.974280000000000174e-03,7.483909899999999782e-01,6.110052289999999831e-01
3.975280000000000306e-03,7.484530339999999615e-01,6.085809730000000251e-01
3.976279999999999572e-03,7.485151399999999677e-01,6.061619329999999861e-01
3.977279999999999704e-03,7.485773039999999989e-01,6.037483190000000333e-01
3.978279999999999837e-03,7.486395240000000006e-01,6.013403389999999460e-01
3.979279999999999970e-03,7.487017980000000295e-01,5.989382039999999741e-01
3.980280000000000103e-03,7.487641240000000309e-01,5.965421220000000080e-01
3.981280000000000235e-03,7.488264980000000071e-01,5.941523020000000210e-01
3.982280000000000368e-03,7.488889180000000145e-01,5.917689510000000430e-01
3.983279999999999633e-03,7.489513829999999706e-01,5.893922790000000189e-01
3.984279999999999766e-03,7.490138880000000166e-01,5.870224929999999786e-01
3.985279999999999899e-03,7.490764330000000415e-01,5.846597999999999518e-01
3.986280000000000032e-03,7.491390140000000475e-01,5.823044080000000511e-01
3.987280000000000164e-03,7.492016289999999801e-01,5.799565230000000016e-01
3.988280000000000297e-03,7.492642760000000068e-01,5.776163520000000551e-01
3.989280000000000430e-03,7.493269519999999906e-01,5.752840999999999649e-01
3.990279999999999695e-03,7.493896540000000162e-01,5.729599720000000396e-01
3.991279999999999828e-03,7.494523800000000291e-01,5.706441730000000323e-01
3.992279999999999961e-03,7.495151279999999749e-01,5.683369080000000295e-01
3.993280000000000093e-03,7.495778950000000496e-01,5.660383789999999804e-01
3.994280000000000226e-03,7.496406789999999765e-01,5.637487899999999996e-01
3.995280000000000359e-03,7.497034769999999515e-01,5.614683419999999536e-01
3.996279999999999624e-03,7.497662870000000312e-01,5.591972370000000137e-01
3.997279999999999757e-03,7.498291059999999675e-01,5.569356749999999634e-01
3.998279999999999890e-03,7.498919309999999561e-01,5.546838549999999479e-01
3.999280000000000022e-03,7.499547610000000253e-01,5.524419760000000013e-01
4.000280000000000155e-03,7.500175930000000379e-01,5.502102340000000202e-01
4.001280000000000288e-03,7.500804239999999679e-01,5.479888269999999562e-01
4.002280000000000421e-03,7.501432519999999826e-01,5.457779480000000127e-01
4.003279999999999686e-03,7.502060739999999450e-01,5.435777920000000041e-01
4.004279999999999819e-03,7.502688880000000227e-01,5.413885489999999967e-01
4.005279999999999951e-03,7.503316909999999673e-01,5.392104119999999723e-01
4.006280000000000084e-03,7.503944820000000293e-01,5.370435690000000539e-01
4.007280000000000217e-03,7.504572560000000170e-01,5.348882059999999772e-01
4.008280000000000350e-03,7.505200130000000414e-01,5.327445100000000044e-01
4.009279999999999615e-03,7.505827489999999935e-01,5.306126639999999561e-01
4.010279999999999748e-03,7.506454620000000411e-01,5.284928490000000423e-01
4.011279999999999880e-03,7.507081500000000185e-01,5.263852430000000027e-01
4.012280000000000013e-03,7.507708100000000107e-01,5.242900249999999929e-01
4.013280000000000146e-03,7.508334389999999914e-01,5.222073670000000334e-01
4.014280000000000279e-03,7.508960350000000172e-01,5.201374420000000054e-01
4.015280000000000411e-03,7.509585970000000055e-01,5.180804180000000425e-01
4.016279999999999677e-03,7.510211199999999865e-01,5.160364619999999736e-01
4.017279999999999809e-03,7.510836029999999885e-01,5.140057359999999909e-01
4.018279999999999942e-03,7.511460429999999855e-01,5.119884009999999819e-01
4.019280000000000075e-03,7.512084369999999511e-01,5.099846110000000321e-01
4.020280000000000208e-03,7.512707849999999965e-01,5.079945209999999767e-01
4.021280000000000340e-03,7.513330820000000410e-01,5.060182789999999597e-01
4.022279999999999606e-03,7.513953260000000300e-01,5.040560309999999600e-01
4.023279999999999738e-03,7.514575150000000203e-01,5.021079170000000147e-01
4.024279999999999871e-03,7.515196469999999573e-01,5.001740749999999958e-01
4.025280000000000004e-03,7.515817190000000370e-01,4.982546380000000275e-01
4.026280000000000137e-03,7.516437280000000110e-01,4.963497330000000152e-01
4.027280000000000269e-03,7.517056720000000469e-01,4.944594849999999764e-01
4.028280000000000402e-03,7.517675489999999794e-01,4.925840109999999883e-01
4.029279999999999667e-03,7.518293560000000042e-01,4.907234269999999898e-01
4.030279999999999800e-03,7.518910920000000386e-01,4.888778409999999797e-01
4.031279999999999933e-03,7.519527520000000020e-01,4.870473550000000151e-01
4.032280000000000066e-03,7.520143350000000337e-01,4.852320680000000164e-01
4.033280000000000198e-03,7.520758389999999682e-01,4.834320730000000177e-01
4.034280000000000331e-03,7.521372610000000014e-01,4.816474570000000011e-01
4.035279999999999596e-03,7.521985979999999961e-01,4.798782999999999799e-01
4.036279999999999729e-03,7.522598489999999805e-01,4.781246780000000252e-01
4.037279999999999862e-03,7.523210099999999567e-01,4.763866589999999901e-01
4.038279999999999995e-03,7.523820799999999531e-01,4.746643079999999792e-01
4.039280000000000127e-03,7.524430560000000545e-01,4.729576810000000187e-01
4.040280000000000260e-03,7.525039350000000127e-01,4.712668280000000265e-01
4.041280000000000393e-03,7.525647159999999669e-01,4.695917949999999785e-01
4.042279999999999658e-03,7.526253950000000303e-01,4.679326200000000213e-01
4.043279999999999791e-03,7.526859700000000375e-01,4.662893339999999998e-01
4.044279999999999924e-03,7.527464400000000166e-01,4.646619630000000112e-01
4.045280000000000056e-03,7.528068009999999699e-01,4.630505260000000178e-01
4.046280000000000189e-03,7.528670509999999538e-01,4.614550359999999851e-01
4.047280000000000322e-03,7.529271889999999967e-01,4.598754999999999926e-01
4.048279999999999587e-03,7.529872100000000179e-01,4.583119159999999859e-01
4.049279999999999720e-03,7.530471140000000174e-01,4.567642789999999953e-01
4.050279999999999853e-03,7.531068969999999974e-01,4.552325770000000271e-01
4.051279999999999985e-03,7.531665579999999860e-01,4.537167910000000082e-01
4.052280000000000118e-03,7.532260929999999854e-01,4.522168959999999793e-01
4.053280000000000251e-03,7.532855019999999957e-01,4.507328609999999847e-01
4.054280000000000383e-03,7.533447800000000472e-01,4.492646510000000148e-01
4.055279999999999649e-03,7.534039270000000288e-01,4.478122219999999820e-01
4.056279999999999782e-03,7.534629390000000537e-01,4.463755269999999942e-01
4.057279999999999914e-03,7.535218139999999565e-01,4.449545129999999959e-01
4.058280000000000047e-03,7.535805509999999874e-01,4.435491189999999917e-01
4.059280000000000180e-03,7.536391460000000375e-01,4.421592839999999858e-01
4.060280000000000312e-03,7.536975970000000524e-01,4.407849369999999878e-01
4.061279999999999578e-03,7.537559029999999494e-01,4.394260039999999812e-01
4.062279999999999711e-03,7.538140599999999525e-01,4.380824070000000070e-01
4.063279999999999843e-03,7.538720660000000073e-01,4.367540630000000257e-01
4.064279999999999976e-03,7.539299200000000312e-01,4.354408839999999725e-01
4.065280000000000109e-03,7.539876189999999978e-01,4.341427789999999787e-01
4.066280000000000242e-03,7.540451599999999921e-01,4.328596519999999837e-01
4.067280000000000374e-03,7.541025409999999596e-01,4.315914040000000118e-01
4.068279999999999640e-03,7.541597610000000396e-01,4.303379310000000069e-01
4.069279999999999772e-03,7.542168160000000121e-01,4.290991279999999963e-01
4.070279999999999905e-03,7.542737050000000165e-01,4.278748860000000098e-01
4.071280000000000038e-03,7.543304250000000266e-01,4.266650909999999963e-01
4.072280000000000171e-03,7.543869739999999879e-01,4.254696279999999886e-01
4.073280000000000303e-03,7.544433499999999571e-01,4.242883800000000205e-01
4.074279999999999569e-03,7.544995500000000188e-01,4.231212280000000159e-01
4.075279999999999701e-03,7.545555729999999794e-01,4.219680470000000128e-01
4.076279999999999834e-03,7.546114160000000348e-01,4.208287139999999926e-01
4.077279999999999967e-03,7.546670770000000195e-01,4.197031039999999935e-01
4.078280000000000100e-03,7.547225539999999899e-01,4.185910880000000001e-01
4.079280000000000232e-03,7.547778440000000311e-01,4.174925360000000252e-01
4.080280000000000365e-03,7.548329459999999491e-01,4.164073189999999980e-01
4.081279999999999630e-03,7.548878570000000510e-01,4.153353060000000152e-01
4.082279999999999763e-03,7.549425749999999491e-01,4.142763620000000091e-01
4.083279999999999896e-03,7.549970980000000331e-01,4.132303560000000209e-01
4.084280000000000029e-03,7.550514230000000548e-01,4.121971520000000111e-01
4.085280000000000161e-03,7.551055490000000425e-01,4.111766179999999937e-01
4.086280000000000294e-03,7.551594740000000527e-01,4.101686170000000131e-01
4.087280000000000427e-03,7.552131949999999483e-01,4.091730149999999733e-01
4.088279999999999692e-03,7.552667100000000078e-01,4.081896760000000013e-01
4.089279999999999825e-03,7.553200169999999547e-01,4.072184660000000012e-01
4.090279999999999958e-03,7.553731139999999566e-01,4.062592500000000162e-01
4.091280000000000090e-03,7.554259989999999592e-01,4.053118929999999787e-01
4.092280000000000223e-03,7.554786700000000188e-01,4.043762610000000146e-01
4.093280000000000356e-03,7.555311239999999984e-01,4.034522199999999725e-01
4.094279999999999621e-03,7.555833600000000372e-01,4.025396370000000057e-01
4.095279999999999754e-03,7.556353759999999697e-01,4.016383789999999898e-01
4.096279999999999887e-03,7.556871689999999919e-01,4.007483150000000216e-01
4.097280000000000019e-03,7.557387380000000210e-01,3.998693139999999757e-01
4.098280000000000152e-03,7.557900800000000308e-01,3.990012450000000044e-01
4.099280000000000285e-03,7.558411929999999668e-01,3.981439789999999812e-01
4.100280000000000417e-03,7.558920759999999683e-01,3.972973890000000008e-01
4.101279999999999683e-03,7.559427269999999810e-01,3.964613479999999912e-01
4.102279999999999816e-03,7.559931420000000069e-01,3.956357289999999916e-01
4.103279999999999948e-03,7.560433220000000176e-01,3.948204080000000116e-01
4.104280000000000081e-03,7.560932620000000437e-01,3.940152619999999772e-01
4.105280000000000214e-03,7.561429619999999741e-01,3.932201690000000083e-01
4.106280000000000346e-03,7.561924199999999763e-01,3.924350079999999741e-01
4.107279999999999612e-03,7.562416330000000242e-01,3.916596600000000206e-01
4.108279999999999745e-03,7.562905989999999523e-01,3.908940060000000161e-01
4.109279999999999877e-03,7.563393179999999827e-01,3.901379300000000216e-01
4.110280000000000010e-03,7.563877860000000064e-01,3.893913179999999863e-01
4.111280000000000143e-03,7.564360009999999690e-01,3.886540540000000266e-01
4.112280000000000275e-03,7.564839629999999815e-01,3.879260279999999783e-01
4.113280000000000408e-03,7.565316690000000177e-01,3.872071289999999832e-01
4.114279999999999674e-03,7.565791170000000232e-01,3.864972469999999882e-01
4.115279999999999806e-03,7.566263050000000545e-01,3.857962739999999946e-01
4.116279999999999939e-03,7.566732320000000289e-01,3.851041049999999744e-01
4.117280000000000072e-03,7.567198950000000313e-01,3.844206359999999822e-01
4.118280000000000204e-03,7.567662929999999788e-01,3.837457619999999903e-01
4.119280000000000337e-03,7.568124229999999564e-01,3.830793829999999955e-01
4.120279999999999603e-03,7.568582849999999640e-01,3.824213980000000235e-01
4.121279999999999735e-03,7.569038759999999755e-01,3.817717099999999864e-01
4.122279999999999868e-03,7.569491950000000191e-01,3.811302200000000195e-01
4.123280000000000001e-03,7.569942389999999577e-01,3.804968349999999777e-01
4.124280000000000133e-03,7.570390070000000415e-01,3.798714599999999941e-01
4.125280000000000266e-03,7.570834969999999942e-01,3.792540030000000062e-01
4.126280000000000399e-03,7.571277069999999831e-01,3.786443729999999785e-01
4.127279999999999664e-03,7.571716370000000085e-01,3.780424809999999858e-01
4.128279999999999797e-03,7.572152819999999895e-01,3.774482379999999915e-01
4.129279999999999930e-03,7.572586439999999808e-01,3.768615590000000126e-01
4.130280000000000062e-03,7.573017180000000126e-01,3.762823590000000107e-01
4.131280000000000195e-03,7.573445039999999739e-01,3.757105539999999744e-01
4.132280000000000328e-03,7.573870010000000041e-01,3.751460629999999741e-01
4.133279999999999593e-03,7.574292059999999660e-01,3.745888039999999974e-01
4.134279999999999726e-03,7.574711170000000271e-01,3.740386989999999745e-01
4.135279999999999859e-03,7.575127329999999937e-01,3.734956700000000018e-01
4.136279999999999991e-03,7.575540530000000050e-01,3.729596410000000084e-01
4.137280000000000124e-03,7.575950750000000067e-01,3.724305359999999787e-01
4.138280000000000257e-03,7.576357970000000552e-01,3.719082819999999789e-01
4.139280000000000390e-03,7.576762169999999852e-01,3.713928069999999915e-01
4.140279999999999655e-03,7.577163350000000186e-01,3.708840389999999987e-01
4.141279999999999788e-03,7.577561470000000465e-01,3.703819090000000092e-01
4.142279999999999920e-03,7.577956540000000407e-01,3.698863479999999759e-01
4.143280000000000053e-03,7.578348529999999750e-01,3.693972899999999893e-01
4.144280000000000186e-03,7.578737420000000169e-01,3.689146680000000011e-01
4.145280000000000319e-03,7.579123210000000554e-01,3.684384170000000180e-01
4.146279999999999584e-03,7.579505869999999534e-01,3.679684739999999898e-01
4.147279999999999717e-03,7.579885389999999612e-01,3.675047770000000047e-01
4.148279999999999849e-03,7.580261759999999960e-01,3.670472650000000114e-01
4.149279999999999982e-03,7.580634960000000033e-01,3.665958770000000144e-01
4.150280000000000115e-03,7.581004980000000115e-01,3.661505549999999887e-01
4.151280000000000248e-03,7.581371799999999661e-01,3.657112399999999930e-01
4.152280000000000380e-03,7.581735410000000064e-01,3.652778769999999731e-01
4.153279999999999646e-03,7.582095789999999669e-01,3.648504100000000139e-01
4.154279999999999778e-03,7.582452929999999869e-01,3.644287840000000056e-01
4.155279999999999911e-03,7.582806819999999837e-01,3.640129460000000039e-01
4.156280000000000044e-03,7.583157430000000421e-01,3.636028430000000089e-01
4.157280000000000177e-03,7.583504760000000511e-01,3.631984249999999914e-01
4.158280000000000309e-03,7.583848800000000390e-01,3.627996399999999788e-01
4.159279999999999575e-03,7.584189529999999513e-01,3.624064390000000246e-01
4.160279999999999707e-03,7.584526929999999556e-01,3.620187739999999876e-01
4.161279999999999840e-03,7.584860989999999692e-01,3.616365979999999758e-01
4.162279999999999973e-03,7.585191709999999921e-01,3.612598630000000144e-01
4.163280000000000106e-03,7.585519059999999980e-01,3.608885239999999883e-01
4.164280000000000238e-03,7.585843039999999871e-01,3.605225369999999763e-01
4.165280000000000371e-03,7.586163620000000440e-01,3.601618580000000014e-01
4.166279999999999636e-03,7.586480810000000297e-01,3.598064429999999758e-01
4.167279999999999769e-03,7.586794580000000288e-01,3.594562510000000044e-01
4.168279999999999902e-03,7.587104930000000413e-01,3.591112410000000255e-01
4.169280000000000035e-03,7.587411830000000412e-01,3.587713710000000056e-01
4.170280000000000167e-03,7.587715290000000001e-01,3.584366030000000203e-01
4.171280000000000300e-03,7.588015280000000029e-01,3.581068980000000068e-01
4.172280000000000433e-03,7.588311800000000495e-01,3.577822170000000135e-01
4.173279999999999698e-03,7.588604829999999746e-01,3.574625229999999765e-01
4.174279999999999831e-03,7.588894360000000283e-01,3.571477809999999975e-01
4.175279999999999964e-03,7.589180380000000170e-01,3.568379540000000127e-01
4.176280000000000096e-03,7.589462890000000517e-01,3.565330079999999846e-01
4.177280000000000229e-03,7.589741859999999951e-01,3.562329080000000148e-01
4.178280000000000362e-03,7.590017289999999583e-01,3.559376200000000101e-01
4.179279999999999627e-03,7.590289159999999979e-01,3.556471130000000147e-01
4.180279999999999760e-03,7.590557470000000029e-01,3.553613529999999909e-01
4.181279999999999893e-03,7.590822210000000014e-01,3.550803100000000101e-01
4.182280000000000025e-03,7.591083360000000502e-01,3.548039519999999780e-01
4.183280000000000158e-03,7.591340909999999553e-01,3.545322499999999932e-01
4.184280000000000291e-03,7.591594860000000500e-01,3.542651740000000160e-01
4.185280000000000424e-03,7.591845189999999466e-01,3.540026960000000056e-01
4.186279999999999689e-03,7.592091899999999782e-01,3.537447870000000050e-01
4.187279999999999822e-03,7.592334969999999794e-01,3.534914200000000006e-01
4.188279999999999954e-03,7.592574389999999784e-01,3.532425679999999790e-01
4.189280000000000087e-03,7.592810159999999753e-01,3.529982039999999821e-01
4.190280000000000220e-03,7.593042269999999982e-01,3.527583029999999953e-01
4.191280000000000353e-03,7.593270699999999929e-01,3.525228389999999767e-01
4.192279999999999618e-03,7.593495449999999591e-01,3.522917890000000218e-01
4.193279999999999751e-03,7.593716510000000364e-01,3.520651280000000050e-01
4.194279999999999883e-03,7.593933870000000308e-01,3.518428319999999943e-01
4.195280000000000016e-03,7.594147530000000534e-01,3.516248790000000013e-01
4.196280000000000149e-03,7.594357459999999671e-01,3.514112469999999822e-01
4.197280000000000282e-03,7.594563669999999656e-01,3.512019129999999767e-01
4.198280000000000414e-03,7.594766149999999660e-01,3.509968560000000237e-01
4.199279999999999680e-03,7.594964880000000251e-01,3.507960560000000227e-01
4.200279999999999812e-03,7.595159870000000035e-01,3.505994920000000126e-01
4.201279999999999945e-03,7.595351099999999578e-01,3.504071449999999754e-01
4.202280000000000078e-03,7.595538560000000272e-01,3.502189949999999774e-01
4.203280000000000211e-03,7.595722259999999615e-01,3.500350230000000007e-01
4.204280000000000343e-03,7.595902169999999565e-01,3.498552109999999993e-01
4.205279999999999609e-03,7.596078299999999839e-01,3.496795420000000099e-01
4.206279999999999741e-03,7.596250639999999610e-01,3.495079979999999864e-01
4.207279999999999874e-03,7.596419170000000554e-01,3.493405609999999939e-01
4.208280000000000007e-03,7.596583900000000167e-01,3.491772169999999842e-01
4.209280000000000140e-03,7.596744819999999843e-01,3.490179480000000223e-01
4.210280000000000272e-03,7.596901919999999864e-01,3.488627400000000045e-01
4.211280000000000405e-03,7.597055190000000513e-01,3.487115769999999948e-01
4.212279999999999670e-03,7.597204629999999570e-01,3.485644439999999733e-01
4.213279999999999803e-03,7.597350229999999538e-01,3.484213270000000029e-01
4.214279999999999936e-03,7.597491990000000417e-01,3.482822139999999789e-01
4.215280000000000069e-03,7.597629900000000269e-01,3.481470890000000207e-01
4.216280000000000201e-03,7.597763960000000205e-01,3.480159409999999953e-01
4.217280000000000334e-03,7.597894160000000507e-01,3.478887560000000212e-01
4.218279999999999599e-03,7.598020490000000349e-01,3.477655230000000208e-01
4.219279999999999732e-03,7.598142949999999729e-01,3.476462300000000005e-01
4.220279999999999865e-03,7.598261539999999759e-01,3.475308659999999938e-01
4.221279999999999998e-03,7.598376249999999610e-01,3.474194199999999788e-01
4.222280000000000130e-03,7.598487069999999566e-01,3.473118809999999890e-01
4.223280000000000263e-03,7.598594010000000454e-01,3.472082389999999741e-01
4.224280000000000396e-03,7.598697049999999509e-01,3.471084850000000221e-01
4.225279999999999661e-03,7.598796199999999779e-01,3.470126080000000002e-01
4.226279999999999794e-03,7.598891450000000436e-01,3.469206009999999951e-01
4.227279999999999927e-03,7.598982789999999543e-01,3.468324549999999840e-01
4.228280000000000059e-03,7.599070230000000148e-01,3.467481609999999992e-01
4.229280000000000192e-03,7.599153760000000313e-01,3.466677109999999895e-01
4.230280000000000325e-03,7.599233370000000320e-01,3.465910990000000136e-01
4.231279999999999590e-03,7.599309060000000171e-01,3.465183159999999929e-01
4.232279999999999723e-03,7.599380829999999865e-01,3.464493570000000133e-01
4.233279999999999856e-03,7.599448680000000511e-01,3.463842149999999953e-01
4.234279999999999988e-03,7.599512600000000173e-01,3.463228839999999975e-01
4.235280000000000121e-03,7.599572599999999678e-01,3.462653580000000231e-01
4.236280000000000254e-03,7.599628659999999591e-01,3.462116319999999914e-01
4.237280000000000386e-03,7.599680789999999631e-01,3.461617009999999883e-01
4.238279999999999652e-03,7.599728989999999795e-01,3.461155599999999888e-01
4.239279999999999785e-03,7.599773250000000369e-01,3.460732060000000221e-01
4.240279999999999917e-03,7.599813570000000240e-01,3.460346340000000076e-01
4.241280000000000050e-03,7.599849939999999693e-01,3.459998409999999747e-01
4.242280000000000183e-03,7.599882380000000381e-01,3.459688229999999809e-01
4.243280000000000315e-03,7.599910869999999541e-01,3.459415780000000273e-01
4.244279999999999581e-03,7.599935420000000219e-01,3.459181040000000040e-01
4.245279999999999714e-03,7.599956030000000196e-01,3.458983970000000241e-01
4.246279999999999846e-03,7.599972689999999753e-01,3.458824569999999765e-01
4.247279999999999979e-03,7.599985400000000002e-01,3.458702819999999734e-01
4.248280000000000112e-03,7.599994159999999832e-01,3.458618709999999874e-01
4.249280000000000244e-03,7.599998980000000071e-01,3.458572229999999914e-01
4.250280000000000377e-03,7.599999849999999890e-01,3.458563370000000137e-01
4.251279999999999643e-03,7.599996770000000401e-01,3.458592140000000259e-01
4.252279999999999775e-03,7.599989740000000493e-01,3.458658530000000009e-01
4.253279999999999908e-03,7.599978760000000166e-01,3.458762559999999930e-01
4.254280000000000041e-03,7.599963840000000248e-01,3.458904230000000024e-01
4.255280000000000173e-03,7.599944979999999628e-01,3.459083559999999724e-01
4.256280000000000306e-03,7.599922159999999982e-01,3.459300559999999858e-01
4.257279999999999572e-03,7.599895399999999634e-01,3.459555249999999860e-01
4.258279999999999704e-03,7.599864699999999695e-01,3.459847659999999991e-01
4.259279999999999837e-03,7.599830060000000165e-01,3.460177799999999970e-01
4.260279999999999970e-03,7.599791470000000215e-01,3.460545720000000047e-01
4.261280000000000102e-03,7.599748950000000391e-01,3.460951440000000212e-01
4.262280000000000235e-03,7.599702480000000149e-01,3.461395010000000161e-01
4.263280000000000368e-03,7.599652080000000032e-01,3.461876460000000155e-01
4.264279999999999633e-03,7.599597750000000040e-01,3.462395830000000174e-01
4.265279999999999766e-03,7.599539490000000175e-01,3.462953180000000186e-01
4.266279999999999899e-03,7.599477289999999607e-01,3.463548550000000170e-01
4.267280000000000031e-03,7.599411169999999993e-01,3.464182000000000095e-01
4.268280000000000164e-03,7.599341120000000505e-01,3.464853589999999928e-01
4.269280000000000297e-03,7.599267149999999749e-01,3.465563380000000193e-01
4.270280000000000430e-03,7.599189269999999663e-01,3.466311440000000021e-01
4.271279999999999695e-03,7.599107459999999703e-01,3.467097829999999936e-01
4.272279999999999828e-03,7.599021750000000130e-01,3.467922629999999895e-01
4.273279999999999960e-03,7.598932120000000401e-01,3.468785910000000139e-01
4.274280000000000093e-03,7.598838589999999948e-01,3.469687750000000070e-01
4.275280000000000226e-03,7.598741159999999883e-01,3.470628239999999920e-01
4.276280000000000359e-03,7.598639830000000206e-01,3.471607469999999918e-01
4.277279999999999624e-03,7.598534599999999806e-01,3.472625520000000021e-01
4.278279999999999757e-03,7.598425490000000337e-01,3.473682499999999895e-01
4.279279999999999889e-03,7.598312489999999864e-01,3.474778490000000053e-01
4.280280000000000022e-03,7.598195610000000322e-01,3.475913609999999876e-01
4.281280000000000155e-03,7.598074849999999492e-01,3.477087959999999867e-01
4.282280000000000288e-03,7.597950220000000421e-01,3.478301650000000245e-01
4.283280000000000420e-03,7.597821719999999779e-01,3.479554799999999837e-01
4.284279999999999686e-03,7.597689359999999503e-01,3.480847519999999973e-01
4.285279999999999818e-03,7.597553150000000421e-01,3.482179939999999752e-01
4.286279999999999951e-03,7.597413079999999486e-01,3.483552189999999937e-01
4.287280000000000084e-03,7.597269169999999461e-01,3.484964389999999912e-01
4.288280000000000217e-03,7.597121420000000347e-01,3.486416680000000157e-01
4.289280000000000349e-03,7.596969829999999924e-01,3.487909209999999760e-01
4.290279999999999615e-03,7.596814410000000128e-01,3.489442110000000041e-01
4.291279999999999747e-03,7.596655180000000396e-01,3.491015539999999806e-01
4.292279999999999880e-03,7.596492120000000181e-01,3.492629640000000091e-01
4.293280000000000013e-03,7.596325259999999746e-01,3.494284579999999973e-01
4.294280000000000146e-03,7.596154600000000201e-01,3.495980519999999925e-01
4.295280000000000278e-03,7.595980140000000436e-01,3.497717610000000144e-01
4.296280000000000411e-03,7.595801890000000167e-01,3.499496049999999969e-01
4.297279999999999676e-03,7.595619860000000223e-01,3.501315979999999883e-01
4.298279999999999809e-03,7.595434049999999493e-01,3.503177610000000053e-01
4.299279999999999942e-03,7.595244469999999914e-01,3.505081119999999828e-01
4.300280000000000075e-03,7.595051139999999812e-01,3.507026690000000224e-01
4.301280000000000207e-03,7.594854049999999468e-01,3.509014509999999754e-01
4.302280000000000340e-03,7.594653220000000537e-01,3.511044799999999966e-01
4.303279999999999605e-03,7.594448649999999690e-01,3.513117749999999928e-01
4.304279999999999738e-03,7.594240359999999690e-01,3.515233580000000080e-01
4.305279999999999871e-03,7.594028339999999710e-01,3.517392500000000033e-01
4.306280000000000004e-03,7.593812610000000296e-01,3.519594730000000227e-01
4.307280000000000136e-03,7.593593170000000336e-01,3.521840489999999990e-01
4.308280000000000269e-03,7.593370050000000093e-01,3.524130019999999752e-01
4.309280000000000402e-03,7.593143230000000132e-01,3.526463559999999942e-01
4.310279999999999667e-03,7.592912739999999605e-01,3.528841349999999877e-01
4.311279999999999800e-03,7.592678579999999622e-01,3.531263640000000259e-01
4.312279999999999933e-03,7.592440759999999900e-01,3.533730669999999852e-01
