vin,vout,dvout_dvin
1.135000000000000009e+00,4.763490579999999849e-03,-5.860481499999981025e-02
1.135999999999999899e+00,4.705433729999999870e-03,-5.751475499999969543e-02
1.137000000000000011e+00,4.648461070000000153e-03,-5.643646499999954713e-02
1.137999999999999901e+00,4.592560800000000144e-03,-5.536998999999998006e-02
1.139000000000000012e+00,4.537721090000000276e-03,-5.431535999999947961e-02
1.139999999999999902e+00,4.483930080000000234e-03,-5.327261000000049762e-02
1.141000000000000014e+00,4.431175869999999864e-03,-5.224176999999974313e-02
1.141999999999999904e+00,4.379446539999999957e-03,-5.122287000000014245e-02
1.143000000000000016e+00,4.328730129999999732e-03,-5.021595499999964574e-02
1.143999999999999906e+00,4.279014630000000340e-03,-4.922103999999993817e-02
1.145000000000000018e+00,4.230288050000000251e-03,-4.823815499999994927e-02
1.145999999999999908e+00,4.182538319999999990e-03,-4.726733500000079857e-02
1.147000000000000020e+00,4.135753380000000042e-03,-4.630859499999973039e-02
1.147999999999999909e+00,4.089921130000000182e-03,-4.536196000000014550e-02
1.149000000000000021e+00,4.045029460000000229e-03,-4.442745499999967151e-02
1.149999999999999911e+00,4.001066220000000159e-03,-4.350509499999999363e-02
1.151000000000000023e+00,3.958019269999999909e-03,-4.259488999999971881e-02
1.151999999999999913e+00,3.915876440000000402e-03,-4.169686500000024942e-02
1.153000000000000025e+00,3.874625540000000042e-03,-4.081102500000000077e-02
1.153999999999999915e+00,3.834254389999999790e-03,-3.993737500000049678e-02
1.155000000000000027e+00,3.794750789999999825e-03,-3.907592999999964789e-02
1.155999999999999917e+00,3.756102529999999929e-03,-3.822669000000034067e-02
1.157000000000000028e+00,3.718297409999999845e-03,-3.738965499999968856e-02
1.157999999999999918e+00,3.681323219999999789e-03,-3.656481500000019480e-02
1.159000000000000030e+00,3.645167779999999857e-03,-3.575216499999966935e-02
1.159999999999999920e+00,3.609818889999999794e-03,-3.495170500000011060e-02
1.161000000000000032e+00,3.575264370000000129e-03,-3.416341499999964171e-02
1.161999999999999922e+00,3.541492060000000011e-03,-3.338728500000054389e-02
1.163000000000000034e+00,3.508489799999999891e-03,-3.262328499999966880e-02
1.163999999999999924e+00,3.476245489999999980e-03,-3.187139500000024661e-02
1.165000000000000036e+00,3.444747010000000133e-03,-3.113159499999973434e-02
1.165999999999999925e+00,3.413982299999999970e-03,-3.040384000000040388e-02
1.167000000000000037e+00,3.383939329999999853e-03,-2.968810999999971223e-02
1.167999999999999927e+00,3.354606080000000108e-03,-2.898435999999993129e-02
1.169000000000000039e+00,3.325970609999999873e-03,-2.829254499999978023e-02
1.169999999999999929e+00,3.298020989999999979e-03,-2.761261999999997663e-02
1.171000000000000041e+00,3.270745370000000072e-03,-2.694452999999974452e-02
1.171999999999999931e+00,3.244131930000000111e-03,-2.628823000000024557e-02
1.173000000000000043e+00,3.218168909999999817e-03,-2.564365999999984602e-02
1.173999999999999932e+00,3.192844609999999968e-03,-2.501074999999985948e-02
1.175000000000000044e+00,3.168147410000000160e-03,-2.438943499999979281e-02
1.175999999999999934e+00,3.144065739999999786e-03,-2.377965500000023269e-02
1.177000000000000046e+00,3.120588100000000129e-03,-2.318131999999994974e-02
1.177999999999999936e+00,3.097703099999999862e-03,-2.259436000000003553e-02
1.179000000000000048e+00,3.075399380000000144e-03,-2.201869999999983563e-02
1.179999999999999938e+00,3.053665699999999917e-03,-2.145424500000014945e-02
1.181000000000000050e+00,3.032490890000000012e-03,-2.090090499999952556e-02
1.181999999999999940e+00,3.011863889999999953e-03,-2.035858000000012602e-02
1.183000000000000052e+00,2.991773730000000207e-03,-1.982718999999977250e-02
1.183999999999999941e+00,2.972209510000000093e-03,-1.930663000000021334e-02
1.185000000000000053e+00,2.953160470000000103e-03,-1.879678999999967459e-02
1.185999999999999943e+00,2.934615929999999980e-03,-1.829756500000034869e-02
1.187000000000000055e+00,2.916565339999999812e-03,-1.780884499999979553e-02
1.187999999999999945e+00,2.898998240000000195e-03,-1.733052000000023796e-02
1.189000000000000057e+00,2.881904299999999905e-03,-1.686246999999996277e-02
1.189999999999999947e+00,2.865273299999999881e-03,-1.640458000000011296e-02
1.191000000000000059e+00,2.849095140000000147e-03,-1.595672499999967187e-02
1.191999999999999948e+00,2.833359850000000211e-03,-1.551877500000031773e-02
1.193000000000000060e+00,2.818057589999999925e-03,-1.509061499999986289e-02
1.193999999999999950e+00,2.803178620000000044e-03,-1.467212000000039929e-02
1.195000000000000062e+00,2.788713349999999858e-03,-1.426313999999995197e-02
1.195999999999999952e+00,2.774652339999999790e-03,-1.386355500000013841e-02
1.197000000000000064e+00,2.760986239999999904e-03,-1.347322999999978066e-02
1.197999999999999954e+00,2.747705879999999979e-03,-1.309202500000017366e-02
1.199000000000000066e+00,2.734802189999999827e-03,-1.271980999999988704e-02
1.199999999999999956e+00,2.722266259999999924e-03,-1.235644000000024612e-02
1.201000000000000068e+00,2.710089309999999790e-03,-1.200176999999968963e-02
1.201999999999999957e+00,2.698262720000000042e-03,-1.165566500000014827e-02
1.203000000000000069e+00,2.686777979999999989e-03,-1.131798999999977795e-02
1.203999999999999959e+00,2.675626740000000038e-03,-1.098858499999999516e-02
1.205000000000000071e+00,2.664800809999999954e-03,-1.066731499999984401e-02
1.205999999999999961e+00,2.654292109999999930e-03,-1.035404500000014494e-02
1.207000000000000073e+00,2.644092719999999955e-03,-1.004861999999984157e-02
1.207999999999999963e+00,2.634194869999999852e-03,-9.750900000000228829e-03
1.209000000000000075e+00,2.624590919999999789e-03,-9.460739999999745464e-03
1.209999999999999964e+00,2.615273390000000166e-03,-9.177995000000160886e-03
1.211000000000000076e+00,2.606234929999999995e-03,-8.902524999999883448e-03
1.211999999999999966e+00,2.597468339999999855e-03,-8.634185000000238475e-03
1.213000000000000078e+00,2.588966560000000201e-03,-8.372829999999664707e-03
1.213999999999999968e+00,2.580722680000000022e-03,-8.118320000000345260e-03
1.215000000000000080e+00,2.572729919999999955e-03,-7.870514999999800310e-03
1.215999999999999970e+00,2.564981650000000037e-03,-7.629270000000021312e-03
1.217000000000000082e+00,2.557471380000000179e-03,-7.394449999999608281e-03
1.217999999999999972e+00,2.550192750000000209e-03,-7.165920000000491896e-03
1.219000000000000083e+00,2.543139539999999827e-03,-6.943535000000000679e-03
1.219999999999999973e+00,2.536305679999999868e-03,-6.727165000000256967e-03
1.221000000000000085e+00,2.529685209999999861e-03,-6.516669999999891161e-03
1.221999999999999975e+00,2.523272339999999957e-03,-6.311920000000137421e-03
1.223000000000000087e+00,2.517061369999999947e-03,-6.112789999999979074e-03
1.223999999999999977e+00,2.511046759999999850e-03,-5.919140000000044921e-03
1.225000000000000089e+00,2.505223090000000073e-03,-5.730844999999762379e-03
1.225999999999999979e+00,2.499585070000000069e-03,-5.547779999999891132e-03
1.227000000000000091e+00,2.494127530000000113e-03,-5.369819999999858595e-03
1.227999999999999980e+00,2.488845429999999963e-03,-5.196835000000232796e-03
1.229000000000000092e+00,2.483733860000000154e-03,-5.028709999999936286e-03
1.229999999999999982e+00,2.478788009999999958e-03,-4.865330000000334110e-03
1.231000000000000094e+00,2.474003199999999861e-03,-4.706569999999965503e-03
1.231999999999999984e+00,2.469374869999999868e-03,-4.552320000000165123e-03
1.233000000000000096e+00,2.464898560000000020e-03,-4.402460000000107954e-03
1.233999999999999986e+00,2.460569949999999798e-03,-4.256875000000048814e-03
1.235000000000000098e+00,2.456384810000000057e-03,-4.115469999999676887e-03
1.235999999999999988e+00,2.452339009999999955e-03,-3.978125000000387601e-03
1.237000000000000099e+00,2.448428559999999820e-03,-3.844734999999710467e-03
1.237999999999999989e+00,2.444649540000000138e-03,-3.715209999999746771e-03
1.239000000000000101e+00,2.440998140000000087e-03,-3.589434999999863152e-03
1.239999999999999991e+00,2.437470670000000100e-03,-3.467305000000253656e-03
1.241000000000000103e+00,2.434063529999999816e-03,-3.348734999999880557e-03
1.241999999999999993e+00,2.430773199999999856e-03,-3.233629999999987348e-03
1.243000000000000105e+00,2.427596269999999969e-03,-3.121884999999879895e-03
1.243999999999999995e+00,2.424529429999999937e-03,-3.013419999999822352e-03
1.245000000000000107e+00,2.421569430000000168e-03,-2.908139999999725944e-03
1.245999999999999996e+00,2.418713150000000121e-03,-2.805955000000137645e-03
1.247000000000000108e+00,2.415957519999999917e-03,-2.706784999999767294e-03
1.247999999999999998e+00,2.413299580000000111e-03,-2.610545000000019655e-03
1.249000000000000110e+00,2.410736430000000145e-03,-2.517150000000079046e-03
1.250000000000000000e+00,2.408265279999999894e-03,-2.426525000000401278e-03
1.250999999999999890e+00,2.405883379999999936e-03,-2.338590000000140279e-03
1.252000000000000002e+00,2.403588099999999939e-03,-2.253265000000004292e-03
1.252999999999999892e+00,2.401376849999999844e-03,-2.170480000000196696e-03
1.254000000000000004e+00,2.399247140000000059e-03,-2.090164999999810647e-03
1.254999999999999893e+00,2.397196519999999966e-03,-2.012245000000412176e-03
1.256000000000000005e+00,2.395222649999999807e-03,-1.936649999999762173e-03
1.256999999999999895e+00,2.393323220000000140e-03,-1.863320000000223686e-03
1.258000000000000007e+00,2.391496009999999860e-03,-1.792185000000001693e-03
1.258999999999999897e+00,2.389738849999999831e-03,-1.723179999999935319e-03
1.260000000000000009e+00,2.388049650000000166e-03,-1.656244999999945122e-03
1.260999999999999899e+00,2.386426359999999948e-03,-1.591320000000395751e-03
1.262000000000000011e+00,2.384867010000000110e-03,-1.528344999999653453e-03
1.262999999999999901e+00,2.383369670000000124e-03,-1.467260000000303322e-03
1.264000000000000012e+00,2.381932490000000010e-03,-1.408010000000015083e-03
1.264999999999999902e+00,2.380553650000000101e-03,-1.350549999999950401e-03
1.266000000000000014e+00,2.379231390000000057e-03,-1.294814999999838179e-03
1.266999999999999904e+00,2.377964020000000126e-03,-1.240760000000173946e-03
1.268000000000000016e+00,2.376749870000000042e-03,-1.188339999999898922e-03
1.268999999999999906e+00,2.375587340000000127e-03,-1.137490000000074275e-03
1.270000000000000018e+00,2.374474890000000029e-03,-1.088175000000024539e-03
1.270999999999999908e+00,2.373410989999999790e-03,-1.040350000000245245e-03
1.272000000000000020e+00,2.372394190000000000e-03,-9.939649999997079988e-04
1.272999999999999909e+00,2.371423059999999867e-03,-9.489800000002102109e-04
1.274000000000000021e+00,2.370496230000000096e-03,-9.053499999998049219e-04
1.274999999999999911e+00,2.369612359999999970e-03,-8.630400000000371108e-04
1.276000000000000023e+00,2.368770149999999911e-03,-8.219999999998783835e-04
1.276999999999999913e+00,2.367968360000000105e-03,-7.822000000001771980e-04
1.278000000000000025e+00,2.367205749999999869e-03,-7.436000000000664301e-04
1.278999999999999915e+00,2.366481159999999934e-03,-7.061600000000112232e-04
1.280000000000000027e+00,2.365793430000000166e-03,-6.698499999997498122e-04
1.280999999999999917e+00,2.365141460000000188e-03,-6.346300000001914299e-04
1.282000000000000028e+00,2.364524169999999981e-03,-6.004750000003777899e-04
1.282999999999999918e+00,2.363940509999999835e-03,-5.673450000003299465e-04
1.284000000000000030e+00,2.363389479999999845e-03,-5.352099999997861346e-04
1.284999999999999920e+00,2.362870090000000062e-03,-5.040450000000085140e-04
1.286000000000000032e+00,2.362381389999999946e-03,-4.738099999996858713e-04
1.286999999999999922e+00,2.361922470000000097e-03,-4.444799999998583218e-04
1.288000000000000034e+00,2.361492430000000208e-03,-4.160299999997896236e-04
1.288999999999999924e+00,2.361090409999999813e-03,-3.884350000000758030e-04
1.290000000000000036e+00,2.360715560000000140e-03,-3.616649999997889608e-04
1.290999999999999925e+00,2.360367080000000048e-03,-3.356950000001912571e-04
1.292000000000000037e+00,2.360044170000000132e-03,-3.104999999998803162e-04
1.292999999999999927e+00,2.359746079999999920e-03,-2.860500000001486853e-04
1.294000000000000039e+00,2.359472070000000199e-03,-2.623349999999469162e-04
1.294999999999999929e+00,2.359221409999999984e-03,-2.393250000003455114e-04
1.296000000000000041e+00,2.358993419999999824e-03,-2.169949999999420953e-04
1.296999999999999931e+00,2.358787419999999833e-03,-1.953299999999380532e-04
1.298000000000000043e+00,2.358602760000000007e-03,-1.743100000000108452e-04
1.298999999999999932e+00,2.358438799999999867e-03,-1.539100000003124080e-04
1.300000000000000044e+00,2.358294940000000076e-03,-1.341049999998844555e-04
1.300999999999999934e+00,2.358170589999999955e-03,-1.148850000001200300e-04
1.302000000000000046e+00,2.358065170000000089e-03,-9.623499999977802588e-05
1.302999999999999936e+00,2.357978120000000111e-03,-7.813500000031226023e-05
1.304000000000000048e+00,2.357908900000000012e-03,-6.056499999984588101e-05
1.304999999999999938e+00,2.357856990000000135e-03,-4.350500000027679448e-05
1.306000000000000050e+00,2.357821889999999875e-03,-2.693999999991980587e-05
1.306999999999999940e+00,2.357803109999999890e-03,-1.086500000013757017e-05
1.308000000000000052e+00,2.357800159999999968e-03,4.745000000250243488e-06
1.308999999999999941e+00,2.357812600000000133e-03,1.990500000004225001e-05
1.310000000000000053e+00,2.357839970000000056e-03,3.462000000009624046e-05
1.310999999999999943e+00,2.357881840000000152e-03,4.891500000003823345e-05
1.312000000000000055e+00,2.357937799999999893e-03,6.280000000002949889e-05
1.312999999999999945e+00,2.358007440000000048e-03,7.628500000000926207e-05
1.314000000000000057e+00,2.358090370000000009e-03,8.938000000013879287e-05
1.314999999999999947e+00,2.358186200000000031e-03,1.021050000000744973e-04
1.316000000000000059e+00,2.358294580000000213e-03,1.144700000001996898e-04
1.316999999999999948e+00,2.358415139999999865e-03,1.264749999996261920e-04
1.318000000000000060e+00,2.358547529999999951e-03,1.381449999999784239e-04
1.318999999999999950e+00,2.358691430000000016e-03,1.494899999998633433e-04
1.320000000000000062e+00,2.358846510000000077e-03,1.605150000001387411e-04
1.320999999999999952e+00,2.359012460000000071e-03,1.712249999998860517e-04
1.322000000000000064e+00,2.359188959999999977e-03,1.816350000001243359e-04
1.322999999999999954e+00,2.359375730000000046e-03,1.917599999998742533e-04
1.324000000000000066e+00,2.359572480000000135e-03,2.016049999999935949e-04
1.324999999999999956e+00,2.359778940000000023e-03,2.111750000000078842e-04
1.326000000000000068e+00,2.359994829999999960e-03,2.204800000003004357e-04
1.326999999999999957e+00,2.360219900000000079e-03,2.295349999998919088e-04
1.328000000000000069e+00,2.360453900000000077e-03,2.383400000001145713e-04
1.328999999999999959e+00,2.360696580000000086e-03,2.469050000000194700e-04
1.330000000000000071e+00,2.360947710000000158e-03,2.552399999999899194e-04
1.330999999999999961e+00,2.361207059999999910e-03,2.633499999997734875e-04
1.332000000000000073e+00,2.361474409999999788e-03,2.712400000000059208e-04
1.332999999999999963e+00,2.361749539999999804e-03,2.789199999999603108e-04
1.334000000000000075e+00,2.362032249999999889e-03,2.863950000002724039e-04
1.334999999999999964e+00,2.362322330000000015e-03,2.936749999997712024e-04
1.336000000000000076e+00,2.362619600000000035e-03,3.007649999999806312e-04
1.336999999999999966e+00,2.362923859999999879e-03,3.076649999997904672e-04
1.338000000000000078e+00,2.363234929999999834e-03,3.143850000002501588e-04
1.338999999999999968e+00,2.363552630000000186e-03,3.209349999999666636e-04
1.340000000000000080e+00,2.363876799999999837e-03,3.273149999998281601e-04
1.340999999999999970e+00,2.364207259999999942e-03,3.335249999998346482e-04
1.342000000000000082e+00,2.364543849999999840e-03,3.395850000000866231e-04
1.342999999999999972e+00,2.364886430000000088e-03,3.454899999999483384e-04
1.344000000000000083e+00,2.365234830000000066e-03,3.512450000000555406e-04
1.344999999999999973e+00,2.365588919999999859e-03,3.568599999999033656e-04
1.346000000000000085e+00,2.365948550000000067e-03,3.623300000001883348e-04
1.346999999999999975e+00,2.366313579999999948e-03,3.676649999999614948e-04
1.348000000000000087e+00,2.366683880000000021e-03,3.728700000000806369e-04
1.348999999999999977e+00,2.367059319999999939e-03,3.779499999998492399e-04
1.350000000000000089e+00,2.367439780000000181e-03,3.829100000003471393e-04
1.350999999999999979e+00,2.367825139999999925e-03,3.877500000000200231e-04
1.352000000000000091e+00,2.368215280000000086e-03,3.924700000002001588e-04
1.352999999999999980e+00,2.368610079999999840e-03,3.970799999999385932e-04
1.354000000000000092e+00,2.369009440000000022e-03,4.015900000002847747e-04
1.354999999999999982e+00,2.369413260000000163e-03,4.059849999997755532e-04
1.356000000000000094e+00,2.369821409999999916e-03,4.102799999998740788e-04
1.356999999999999984e+00,2.370233819999999995e-03,4.144799999998838302e-04
1.358000000000000096e+00,2.370650370000000010e-03,4.185799999998351950e-04
1.358999999999999986e+00,2.371070979999999849e-03,4.225949999998590556e-04
1.360000000000000098e+00,2.371495559999999871e-03,4.265150000002382313e-04
1.360999999999999988e+00,2.371924010000000041e-03,4.303500000000237691e-04
1.362000000000000099e+00,2.372356260000000206e-03,4.341000000001038472e-04
1.362999999999999989e+00,2.372792209999999898e-03,4.377649999998123320e-04
1.364000000000000101e+00,2.373231789999999831e-03,4.413600000001682844e-04
1.364999999999999991e+00,2.373674929999999850e-03,4.448749999999002114e-04
1.366000000000000103e+00,2.374121539999999881e-03,4.483150000003099933e-04
1.366999999999999993e+00,2.374571560000000164e-03,4.516850000000349752e-04
1.368000000000000105e+00,2.375024910000000152e-03,4.549799999999937228e-04
1.368999999999999995e+00,2.375481520000000124e-03,4.582099999996813722e-04
1.370000000000000107e+00,2.375941329999999886e-03,4.613750000002081464e-04
1.370999999999999996e+00,2.376404270000000152e-03,4.644799999997673012e-04
1.372000000000000108e+00,2.376870289999999820e-03,4.675200000001655809e-04
1.372999999999999998e+00,2.377339310000000077e-03,4.705000000000403304e-04
1.374000000000000110e+00,2.377811290000000216e-03,4.734299999999969089e-04
1.375000000000000000e+00,2.378286170000000043e-03,4.762949999996823891e-04
1.375999999999999890e+00,2.378763879999999838e-03,4.791049999999241749e-04
1.377000000000000002e+00,2.379244380000000193e-03,4.818700000002174022e-04
1.377999999999999892e+00,2.379727620000000009e-03,4.845799999999567120e-04
1.379000000000000004e+00,2.380213539999999958e-03,4.872400000002219400e-04
1.379999999999999893e+00,2.380702100000000199e-03,4.898500000001249077e-04
1.381000000000000005e+00,2.381193240000000107e-03,4.924200000000489297e-04
1.381999999999999895e+00,2.381686940000000193e-03,4.949449999998023486e-04
1.383000000000000007e+00,2.382183129999999871e-03,4.974150000001120731e-04
1.383999999999999897e+00,2.382681770000000167e-03,4.998549999999379878e-04
1.385000000000000009e+00,2.383182839999999861e-03,5.022500000000373888e-04
1.385999999999999899e+00,2.383686270000000100e-03,5.046000000001882313e-04
1.387000000000000011e+00,2.384192040000000096e-03,5.069200000000773088e-04
1.387999999999999901e+00,2.384700110000000008e-03,5.091999999999874404e-04
1.389000000000000012e+00,2.385210439999999998e-03,5.114450000003323282e-04
1.389999999999999902e+00,2.385723000000000184e-03,5.136499999998100918e-04
1.391000000000000014e+00,2.386237739999999899e-03,5.158199999999446561e-04
1.391999999999999904e+00,2.386754640000000090e-03,5.179600000000394999e-04
1.393000000000000016e+00,2.387273660000000051e-03,5.200700000000946233e-04
1.393999999999999906e+00,2.387794779999999860e-03,5.221500000001100261e-04
1.395000000000000018e+00,2.388317960000000111e-03,5.241950000001160959e-04
1.395999999999999908e+00,2.388843170000000057e-03,5.262099999996383559e-04
1.397000000000000020e+00,2.389370379999999818e-03,5.281950000002311185e-04
1.397999999999999909e+00,2.389899559999999947e-03,5.301600000000572521e-04
1.399000000000000021e+00,2.390430700000000051e-03,5.320950000002877545e-04
1.399999999999999911e+00,2.390963749999999895e-03,5.339999999998124025e-04
1.401000000000000023e+00,2.391498699999999953e-03,5.358850000003467784e-04
1.401999999999999913e+00,2.392035519999999912e-03,5.377449999999228680e-04
1.403000000000000025e+00,2.392574189999999851e-03,5.395800000000949836e-04
1.403999999999999915e+00,2.393114679999999890e-03,5.413899999999749468e-04
1.405000000000000027e+00,2.393656970000000109e-03,5.431800000001985040e-04
1.405999999999999917e+00,2.394201040000000155e-03,5.449499999998774769e-04
1.407000000000000028e+00,2.394746870000000107e-03,5.466950000001524756e-04
1.407999999999999918e+00,2.395294430000000085e-03,5.484199999998828901e-04
1.409000000000000030e+00,2.395843710000000130e-03,5.501249999999568985e-04
1.409999999999999920e+00,2.396394679999999926e-03,5.518099999997083671e-04
1.411000000000000032e+00,2.396947329999999949e-03,5.534800000002171316e-04
1.411999999999999922e+00,2.397501639999999844e-03,5.551299999999592671e-04
1.413000000000000034e+00,2.398057590000000124e-03,5.567600000000449967e-04
1.413999999999999924e+00,2.398615160000000003e-03,5.583749999997777991e-04
1.415000000000000036e+00,2.399174339999999954e-03,5.599750000002678973e-04
1.415999999999999925e+00,2.399735110000000057e-03,5.615549999999913666e-04
1.417000000000000037e+00,2.400297449999999957e-03,5.631200000000280426e-04
1.417999999999999927e+00,2.400861350000000130e-03,5.646699999997117914e-04
1.419000000000000039e+00,2.401426789999999787e-03,5.662050000001528360e-04
1.419999999999999929e+00,2.401993759999999836e-03,5.677250000000189090e-04
1.421000000000000041e+00,2.402562239999999922e-03,5.692350000001678012e-04
1.421999999999999931e+00,2.403132230000000046e-03,5.707299999997417217e-04
1.423000000000000043e+00,2.403703699999999895e-03,5.722050000001033254e-04
1.423999999999999932e+00,2.404276639999999941e-03,5.736750000000512273e-04
1.425000000000000044e+00,2.404851050000000184e-03,5.751300000000902912e-04
1.425999999999999934e+00,2.405426899999999878e-03,5.765699999997764280e-04
1.427000000000000046e+00,2.406004189999999890e-03,5.779999999999674287e-04
1.427999999999999936e+00,2.406582899999999865e-03,5.794199999999971595e-04
1.429000000000000048e+00,2.407163029999999804e-03,5.808300000000876651e-04
1.429999999999999938e+00,2.407744559999999787e-03,5.822199999998556308e-04
1.431000000000000050e+00,2.408327469999999894e-03,5.836050000003201177e-04
1.431999999999999940e+00,2.408911770000000084e-03,5.849849999999268135e-04
1.433000000000000052e+00,2.409497440000000004e-03,5.863500000002908052e-04
1.433999999999999941e+00,2.410084470000000128e-03,5.877050000000494379e-04
1.435000000000000053e+00,2.410672850000000061e-03,5.890499999998688452e-04
1.435999999999999943e+00,2.411262569999999845e-03,5.903849999997490272e-04
1.437000000000000055e+00,2.411853619999999952e-03,5.917150000003257304e-04
1.437999999999999945e+00,2.412445999999999948e-03,5.930349999998529853e-04
1.439000000000000057e+00,2.413039689999999914e-03,5.943399999999154915e-04
1.439999999999999947e+00,2.413634679999999890e-03,5.956399999997863404e-04
1.441000000000000059e+00,2.414230969999999876e-03,5.969350000001316658e-04
1.441999999999999948e+00,2.414828549999999911e-03,5.982250000000632895e-04
1.443000000000000060e+00,2.415427419999999995e-03,5.995000000000860751e-04
1.443999999999999950e+00,2.416027549999999816e-03,6.007649999999475909e-04
1.445000000000000062e+00,2.416628950000000199e-03,6.020300000000311513e-04
1.445999999999999952e+00,2.417231609999999885e-03,6.032899999997010099e-04
1.447000000000000064e+00,2.417835530000000174e-03,6.045350000001281643e-04
1.447999999999999954e+00,2.418440679999999884e-03,6.057749999994754830e-04
1.449000000000000066e+00,2.419047079999999805e-03,6.070100000001854568e-04
1.449999999999999956e+00,2.419654700000000054e-03,6.082350000000680268e-04
1.451000000000000068e+00,2.420263550000000159e-03,6.094600000001726414e-04
1.451999999999999957e+00,2.420873620000000160e-03,6.106799999998635542e-04
1.453000000000000069e+00,2.421484910000000056e-03,6.118850000000897182e-04
1.453999999999999959e+00,2.422097389999999968e-03,6.130849999996801358e-04
1.455000000000000071e+00,2.422711079999999816e-03,6.142900000001283445e-04
1.455999999999999961e+00,2.423325970000000072e-03,6.154800000000015814e-04
1.457000000000000073e+00,2.423942039999999951e-03,6.166650000001272502e-04
1.457999999999999963e+00,2.424559299999999844e-03,6.178450000000612619e-04
1.459000000000000075e+00,2.425177729999999834e-03,6.190200000000256608e-04
1.459999999999999964e+00,2.425797339999999878e-03,6.201950000002121044e-04
1.461000000000000076e+00,2.426418120000000019e-03,6.213600000002372781e-04
1.461999999999999966e+00,2.427040059999999860e-03,6.225199999996267053e-04
1.463000000000000078e+00,2.427663159999999837e-03,6.236750000001567429e-04
1.463999999999999968e+00,2.428287409999999990e-03,6.248250000000510340e-04
1.465000000000000080e+00,2.428912809999999884e-03,6.259750000001673698e-04
1.465999999999999970e+00,2.429539359999999953e-03,6.271149999999003910e-04
1.467000000000000082e+00,2.430167039999999844e-03,6.282500000001078888e-04
1.467999999999999972e+00,2.430795859999999951e-03,6.293899999998409100e-04
1.469000000000000083e+00,2.431425819999999838e-03,6.305200000000787952e-04
1.469999999999999973e+00,2.432056900000000021e-03,6.316400000001554105e-04
1.471000000000000085e+00,2.432689100000000066e-03,6.327600000000099811e-04
1.471999999999999975e+00,2.433322419999999972e-03,6.338799999998645518e-04
1.473000000000000087e+00,2.433956860000000173e-03,6.349900000000019418e-04
1.473999999999999977e+00,2.434592399999999882e-03,6.360999999999172871e-04
1.475000000000000089e+00,2.435229059999999886e-03,6.372100000002767217e-04
1.475999999999999979e+00,2.435866819999999832e-03,6.383100000000307972e-04
1.477000000000000091e+00,2.436505680000000153e-03,6.394050000002593492e-04
1.477999999999999980e+00,2.437145630000000021e-03,6.404999999995997229e-04
1.479000000000000092e+00,2.437786679999999831e-03,6.415950000000503195e-04
1.479999999999999982e+00,2.438428820000000056e-03,6.426799999998955570e-04
1.481000000000000094e+00,2.439072039999999868e-03,6.437650000001848838e-04
1.481999999999999984e+00,2.439716350000000096e-03,6.448499999998080767e-04
1.483000000000000096e+00,2.440361739999999911e-03,6.459249999999361336e-04
1.483999999999999986e+00,2.441008199999999788e-03,6.470000000000641904e-04
1.485000000000000098e+00,2.441655740000000119e-03,6.480750000001922473e-04
1.485999999999999988e+00,2.442304350000000079e-03,6.491399999999369896e-04
1.487000000000000099e+00,2.442954020000000139e-03,6.502049999999037766e-04
1.487999999999999989e+00,2.443604759999999827e-03,6.512699999998705636e-04
1.489000000000000101e+00,2.444256560000000050e-03,6.523300000003118271e-04
1.489999999999999991e+00,2.444909419999999941e-03,6.533899999998649122e-04
1.491000000000000103e+00,2.445563339999999933e-03,6.544450000001145185e-04
1.491999999999999993e+00,2.446218310000000066e-03,6.554899999997587656e-04
1.493000000000000105e+00,2.446874319999999946e-03,6.565400000000387593e-04
1.493999999999999995e+00,2.447531389999999928e-03,6.575900000000967083e-04
1.495000000000000107e+00,2.448189500000000091e-03,6.586350000001850447e-04
1.495999999999999996e+00,2.448848659999999962e-03,6.596750000000817238e-04
1.497000000000000108e+00,2.449508850000000054e-03,6.607100000000087903e-04
1.497999999999999998e+00,2.450170079999999893e-03,6.617499999999054694e-04
1.499000000000000110e+00,2.450832349999999913e-03,6.627800000003070124e-04
1.500000000000000000e+00,2.451495640000000194e-03,6.632900000003545075e-04
